UF;Nome_Mesorregião;ID_Município;Nome_Município;LONGITUDE;LATITUDE;País;População;Capital;PraçaPrincipal
BA;Centro Sul Baiano;2911709;Guanambi;-42,778562;-14,225315;Brasil;93.065;Não;NÃO
BA;Sul Baiano;2911808;Guaratinga;-39,781284;-16,581216;Brasil;19.490;Não;NÃO
BA;Nordeste Baiano;2911857;Heliópolis;-38,280233;-10,675299;Brasil;13.074;Não;NÃO
BA;Centro Norte Baiano;2911907;Iaçu;-40,213365;-12,769138;Brasil;25.333;Não;NÃO
BA;Centro Sul Baiano;2912004;Ibiassucê;-42,255774;-14,276703;Brasil;10.754;Não;NÃO
BA;Sul Baiano;2912103;Ibicaraí;-39,591541;-14,865763;Brasil;22.200;Não;NÃO
BA;Centro Sul Baiano;2912202;Ibicoara;-41,272066;-13,426327;Brasil;21.690;Não;NÃO
BA;Centro Sul Baiano;2912301;Ibicuí;-39,989832;-14,84309;Brasil;14.306;Não;NÃO
BA;Centro Norte Baiano;2912400;Ibipeba;-42,011248;-11,637526;Brasil;17.128;Não;NÃO
BA;Centro Sul Baiano;2912509;Ibipitanga;-42,491229;-12,879106;Brasil;14.316;Não;NÃO
BA;Centro Norte Baiano;2912608;Ibiquera;-40,935421;-12,649929;Brasil;3.837;Não;NÃO
BA;Sul Baiano;2912707;Ibirapitanga;-39,374467;-14,165032;Brasil;26.794;Não;NÃO
BA;Sul Baiano;2912806;Ibirapuã;-40,106309;-17,684197;Brasil;9.259;Não;NÃO
BA;Sul Baiano;2912905;Ibirataia;-39,640919;-14,067269;Brasil;19.375;Não;NÃO
BA;Centro Sul Baiano;2913002;Ibitiara;-42,213294;-12,645514;Brasil;15.062;Não;NÃO
BA;Centro Norte Baiano;2913101;Ibititá;-41,975152;-11,552771;Brasil;17.509;Não;NÃO
BA;Vale São-Franciscano da Bahia;2913200;Ibotirama;-43,218696;-12,184014;Brasil;27.670;Não;NÃO
BA;Nordeste Baiano;2913309;Ichu;-39,188716;-11,75525;Brasil;6.415;Não;NÃO
BA;Centro Sul Baiano;2913408;Igaporã;-42,71788;-13,767976;Brasil;16.047;Não;NÃO
BA;Sul Baiano;2913457;Igrapiúna;-39,140081;-13,820402;Brasil;13.528;Não;NÃO
BA;Centro Sul Baiano;2913507;Iguaí;-40,097513;-14,757963;Brasil;21.897;Não;NÃO
BA;Sul Baiano;2913606;Ilhéus;-39,043184;-14,79332;Brasil;189.028;Não;SIM
BA;Nordeste Baiano;2913705;Inhambupe;-38,354019;-11,789127;Brasil;35.397;Não;NÃO
BA;Centro Norte Baiano;2913804;Ipecaetá;-39,306026;-12,314199;Brasil;14.064;Não;NÃO
BA;Sul Baiano;2913903;Ipiaú;-39,735654;-14,137474;Brasil;42.507;Não;NÃO
BA;Centro Norte Baiano;2914000;Ipirá;-39,740708;-12,160287;Brasil;59.264;Não;NÃO
BA;Centro Sul Baiano;2914109;Ipupiara;-42,610689;-11,828827;Brasil;10.318;Não;NÃO
BA;Centro Sul Baiano;2914208;Irajuba;-40,083852;-13,25661;Brasil;6.255;Não;NÃO
BA;Centro Sul Baiano;2914307;Iramaia;-40,969582;-13,293651;Brasil;11.060;Não;NÃO
BA;Centro Norte Baiano;2914406;Iraquara;-41,617959;-12,243501;Brasil;24.759;Não;NÃO
BA;Centro Norte Baiano;2914505;Irará;-38,771651;-12,033704;Brasil;29.509;Não;NÃO
BA;Centro Norte Baiano;2914604;Irecê;-41,85886;-11,30338;Brasil;78.425;Não;NÃO
BA;Sul Baiano;2914653;Itabela;-39,553238;-16,575836;Brasil;29.563;Não;NÃO
BA;Centro Norte Baiano;2914703;Itaberaba;-40,306995;-12,532254;Brasil;68.244;Não;NÃO
BA;Sul Baiano;2914802;Itabuna;-39,273109;-14,78904;Brasil;196.676;Não;SIM
BA;Sul Baiano;2914901;Itacaré;-38,994842;-14,278249;Brasil;29.337;Não;NÃO
BA;Centro Sul Baiano;2915007;Itaeté;-40,963419;-12,982034;Brasil;13.822;Não;NÃO
